Modularity,M Size,Keywords,LCM,LCM Size,Sim
210,3,"['quantum', 'comput', 'comput', 'quantum', 'docubyteink', 'cricket', 'dwave', 'machin', 'experi', 'ball']",70,125,"['tyre', 'crm', 'cv', 'data', 'adblock', 'hyperloop', 'quantum', 'tampon', 'export', 'morag']",0.0516397779494
220,3,"['wap', 'wap', 'wap’', 'trap', 'fetti', 'wap', 'gaiman’', 'wap’', 'stillman', 'hi']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0406978463778
0,2,"['selbi', 'ding', 'snooker', 'selbi', 'ding', 'snooker', 'championship', 'frame', 'ferguson', 'championship']",6,857,"['g', 'season', 'kooiman', 'temperley', 'pite', 'mourinho', 'knox', 'itoj', 'curri', 'warnock']",0.0483086150396
1,2,"['slater’', 'skinner’', 'box', 'monkey', 'experi', 'slater’', 'garbl', 'playhous', 'slater', 'dummi']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
3,2,"['diski', 'st', 'diski’', 'letchworth', 'c’', 'diski', 'christopher’', 'indisciplin', 'francis’', 'enviou']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
7,2,"['woodward', 'woodward', 'vendor', 'neighborhood', 'fruit', 'invoca', 'apolog', 'fruit', 'comment', 'ceo']",104,76,"['gchq', 'lyst', 'app', 'instagram', 'mulkentin', 'møller', 'browser', 'tech', 'thiel', 'kadyrov']",0.162221421131
10,2,"['wambach', 'softbal', 'espn', 'soccer', 'abbott', 'athlet', 'earn', 'contract', 'sport', 'schill']",0,4,"['3x3', '3x3', '3x3', '3x3', 'grid', 'grid', 'grid', 'grid', 'puzzl', 'puzzl']",0.0
12,2,"['lyf', 'roberts’', 'wu', 'hoorn', 'luh', 'robert', 'guitar', 'hoorn’', 'artistgirlfriend', 'gothrock']",121,202,"['galá', 'spotifi', 'mustonen', 'punk', 'spotifi', 'skepta', 'prometheu', 'donen', 'andsn', 'ginsberg']",0.099503719021
13,2,"['gael', 'fianna', 'gael', 'fáil', 'fáil', 'fine', 'kenni', 'fianna', 'dáil', 'seat']",0,4,"['3x3', '3x3', '3x3', '3x3', 'grid', 'grid', 'grid', 'grid', 'puzzl', 'puzzl']",0.0
14,2,"['garrett', 'garrett', 'midnight', 'oil', 'midnight', 'band', 'oil', 'peter', 'band', 'australian']",121,202,"['galá', 'spotifi', 'mustonen', 'punk', 'spotifi', 'skepta', 'prometheu', 'donen', 'andsn', 'ginsberg']",0.0497518595105
15,2,"['vienna', 'western', 'crawford', 'johnni', 'railroad', 'postwar', 'crawford', 'film', 'guitar', 'johnni']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
16,2,"['necklac', 'necklac', 'cb', 'marcella', 'dian', 'rita', 'satc', 'selfi', 'macbook', 'ora']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
17,2,"['nightclub', 'club', 'nightlif', 'nightclub', 'night', 'club', 'jojo’', 'dj', 'tinder', 'madam']",73,711,"['vegan', 'potti', 'tattoo', 'alix', 'rat', 'valentino', 'chat', 'antonia', 'therapist', 'throne']",0.0265185761392
18,2,"['astrolog', 'strunckel', 'astrolog', 'von', 'toper', 'mystic', 'cainer', 'stargaz', 'meg', 'newspap']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.024922239314
20,2,"['chianti', 'giro', 'chianti', 'ride', 'tuscan', 'florenc', 'classico', 'dario', 'tuscani', 'radda']",0,4,"['3x3', '3x3', '3x3', '3x3', 'grid', 'grid', 'grid', 'grid', 'puzzl', 'puzzl']",0.0
21,2,"['meg', 'meg', 'jon', 'singleday', 'jon', 'sweet', 'conceit', 'novel', 'seriou', 'kennedy’']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
22,2,"['levit', 'bach', 'levit', 'busoni', 'fantasia', 'recit', 'igor', 'music', 'oto', 'orazbayeva']",121,202,"['galá', 'spotifi', 'mustonen', 'punk', 'spotifi', 'skepta', 'prometheu', 'donen', 'andsn', 'ginsberg']",0.099503719021
23,2,"['movi', 'malick', 'malick', 'knight', 'angel', 'femal', 'knight', 'pictori', 'lo', 'terrenc']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
24,2,"['seth', 'rogen', 'efron', 'seth', 'joke', 'zac', 'rogen', 'parentsversusstud', 'homophobic’', 'superbad']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.024922239314
25,2,"['uilleann', 'piper', 'pipe', 'henderson', 'ballad', 'ulsterborn', 'uillean', 'jarlath', 'ainsli', 'lyall']",121,202,"['galá', 'spotifi', 'mustonen', 'punk', 'spotifi', 'skepta', 'prometheu', 'donen', 'andsn', 'ginsberg']",0.099503719021
27,2,"['rabih', 'kirsten', 'botton', 'rabih', 'marriag', 'love', 'kirsten’', 'botton’', 'love', 'marri']",73,711,"['vegan', 'potti', 'tattoo', 'alix', 'rat', 'valentino', 'chat', 'antonia', 'therapist', 'throne']",0.0265185761392
28,2,"['point', 'knowadd', 'alwaysadd', 'sometimesadd', 'neveradd', 'point', 'd', 'c', 'b', 'circular']",133,6,"['point', 'fashion', '10am11am', 'pure', 'knowadd', 'alwaysadd', 'sometimesadd', 'neveradd', 'pure', 'fashion']",0.57735026919
31,2,"['alyson', 'fco', 'diplomat', 'ambassador', 'wa', 'foreign', 'diplomat', 'report', 'oversea', 'amateurish']",67,188,"['hatoum', 'barrow', 'thorp', 'mcdowel', 'hodgkin', 'fisk', 'grotto', 'kwouk', 'binchi', 'whicker']",0.0515710623129
32,2,"['cent', 'tile', '5', 'tile', 'answer', '3', '3', 'e', 'circl', 'angl']",106,4,"['dot', 'cent', 'dot', 'line', 'hexagon', 'puzzl', 'math', 'tile', 'puzzl', '5']",0.707106781187
34,2,"['2c', 'shuna', '•', 'shuna', 'page', 'ryder', 'adapt', '6', 'marchmain', 'waugh’']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.024922239314
35,2,"['berrigan', 'dan', 'dan', 'hi', 'daniel', 'prisoners’', 'prison', 'xxiii', 'downandout', 'apostol']",67,188,"['hatoum', 'barrow', 'thorp', 'mcdowel', 'hodgkin', 'fisk', 'grotto', 'kwouk', 'binchi', 'whicker']",0.103142124626
38,2,"['stilt', 'ostrich', 'stilt', 'breed', 'medmerri', 'blackwing', 'rose', 'suit', 'warden', 'bird']",73,711,"['vegan', 'potti', 'tattoo', 'alix', 'rat', 'valentino', 'chat', 'antonia', 'therapist', 'throne']",0.0265185761392
40,2,"['geofilt', 'snapchat', 'snapchat', 'filter', 'o’merri', 'corbyn', 'faceswap', 'ondemand', 'filter', 'wed']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.024922239314
42,2,"['ross', 'axi', 'ross', 'suit', 'ap', 'star', 'ross’', 'ap’', 'lawsuit', 'polari']",73,711,"['vegan', 'potti', 'tattoo', 'alix', 'rat', 'valentino', 'chat', 'antonia', 'therapist', 'throne']",0.0265185761392
45,2,"['cassowari', 'snitti', 'psepholog', 'cassowari', 'snitti', 'vote', 'compass', 'australian', 'brought', 'everyth']",0,4,"['3x3', '3x3', '3x3', '3x3', 'grid', 'grid', 'grid', 'grid', 'puzzl', 'puzzl']",0.0
47,2,"['rester', 'léo', 'film', 'vertic', 'guiraudi', 'guiraudi', 'wag', 'mari', 'rester', 'jeanloui']",132,58,"['cannabi', 'binoch', 'prison', 'refn', 'farrow', 'drug', 'sarandon', 'prison', 'drug', 'cannabi']",0.0928476690885
48,2,"['kangaroo', 'v', '9pm', 'invictu', 'wildlif', 'hi', 'invictu', 'malick', 'kangaroo', 'malon']",27,28,"['9pm', 'deepcut', 'cruickshank', '9pm', '9pm', 'stauffenberg', '9pm', '9pm', 'biker', 'howlett']",0.267261241912
52,2,"['neill', 'wilderpeopl', 'neill', 'zealand', 'neill’', 'begbi', 'traynor', 'truste', 'dennison', 'hunt']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.024922239314
53,2,"['warwick', 'scous', 'cilla', 'gaga', 'dionn', 'luckett', 'accent', 'warwick', 'warwick’', 'liverpool']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.024922239314
54,2,"['osbourn', 'ozzi', 'osbourn', 'sharon', 'sharon', 'sober', 'sabbath', 'ozzi', 'relaps', 'alcohol']",105,30,"['osbourn', 'maduro', 'mujica', 'maduro', 'rousseff', 'sebag', 'romanov', 'montefior', 'maduro', 'rio']",0.129099444874
56,2,"['diarist', 'master', 'diari', 'master', 'diari', '“e', '148', 'discard', 'hi', 'notebook']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
58,2,"['bitter', 'negroni', 'negroni', 'gin', 'bar', 'drink', 'campari', 'cocktail', 'tour', 'martini']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
60,2,"['saulnier', 'saulnier', 'green', 'room', 'movi', 'film', 'darci', 'ruin', 'violenc', 'blue']",73,711,"['vegan', 'potti', 'tattoo', 'alix', 'rat', 'valentino', 'chat', 'antonia', 'therapist', 'throne']",0.0265185761392
61,2,"['fienn', 'fienn', 'liddel', 'chariot', 'lawrenc', 'liddel', 'eric', 'wa', 'liddell’', 'film']",73,711,"['vegan', 'potti', 'tattoo', 'alix', 'rat', 'valentino', 'chat', 'antonia', 'therapist', 'throne']",0.0265185761392
63,2,"['bailey', 'rae’', 'corinn', 'rae', 'caramel', 'native’', 'gemlik', 'hyperdigit', 'neosoul', 'rae’']",121,202,"['galá', 'spotifi', 'mustonen', 'punk', 'spotifi', 'skepta', 'prometheu', 'donen', 'andsn', 'ginsberg']",0.0497518595105
64,2,"['crouch', 'death', 'shakespeare’', 'death', 'petra', 'shakespearean', 'stage', 'kreiss', 'gagfest', 'directoradapt']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
65,2,"['lanza’', 'lanza’', 'lanza', 'jessi', 'singerwriter’', 'vivica', 'postpubstep', 'morod', 'brasher', 'yoke']",121,202,"['galá', 'spotifi', 'mustonen', 'punk', 'spotifi', 'skepta', 'prometheu', 'donen', 'andsn', 'ginsberg']",0.0497518595105
66,2,"['kouyat', 'driscol', 'sekou', 'kora', 'yorkes', 'mendth', 'wama', 'kouyat', 'dreamier', 'driscol']",0,4,"['3x3', '3x3', '3x3', '3x3', 'grid', 'grid', 'grid', 'grid', 'puzzl', 'puzzl']",0.0
67,2,"['cymbelin', 'cymbelin', 'innogen', 'innogen', 'still’', 'belariu', 'cloten', 'word', 'bethan', 'abeysekera']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.024922239314
69,2,"['maya', 'maya', 'scotsman', 'antwi', 'antwi', 'clem', 'undercov', '•', 'rudi', 'scotsman']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
71,2,"['verb', 'culpa', 'mea', 'modal', 'modal', 'verb', 'auxiliari', 'latin', '•', 'fuzzi']",0,4,"['3x3', '3x3', '3x3', '3x3', 'grid', 'grid', 'grid', 'grid', 'puzzl', 'puzzl']",0.0
72,2,"['pool', 'breastfeed', 'breastfeed', 'feed', 'cow', 'hodgson', 'toilet', 'breastfe', 'breast', 'water']",73,711,"['vegan', 'potti', 'tattoo', 'alix', 'rat', 'valentino', 'chat', 'antonia', 'therapist', 'throne']",0.0265185761392
75,2,"['navajo', 'begay', 'geisler', 'ashlynn', 'navajo', 'abduct', 'tolani', 'girl’', 'nez', 'firstnet']",13,458,"['ridsdal', 'curfew', 'bundi', 'uae', 'ghomeshi', 'wolverin', 'ratner', 'freita', 'bahá’í', 'lupidi']",0.0660818600455
77,2,"['poker', 'bloom', 'poker', 'molly’', 'sorkin’', 'sorkin', 'skier', 'chastain', 'affleck', 'dicaprio']",73,711,"['vegan', 'potti', 'tattoo', 'alix', 'rat', 'valentino', 'chat', 'antonia', 'therapist', 'throne']",0.0265185761392
82,2,"['lupidi', 'lupidi', 'evelyn', 'jasmin', 'kill', 'court', 'kill', 'refug', 'stab', 'weaver']",13,458,"['ridsdal', 'curfew', 'bundi', 'uae', 'ghomeshi', 'wolverin', 'ratner', 'freita', 'bahá’í', 'lupidi']",0.0660818600455
87,2,"['palmer', 'qn', 'palmer', 'fti', 'queensland', 'clive', 'nickel', 'senat', 'liquid', 'refineri']",99,263,"['homeless', 'palmer', 'sharia', 'refuge', 'tax', 'refuge', 'guthri', 'wage', 'agedcar', 'seat']",0.0436020720197
88,2,"['mick', 'wolf', 'tv', 'creek', 'twist', 'australian', 'dunde', 'snowtown', 'episod', 'magician']",97,171,"['pelé', 'warcraft', 'toy', 'halloween', 'hathaway', 'lego', 'comic', 'wareheim', 'mcavoy', 'wright']",0.108147614087
91,2,"['mitsubishi', 'mitsubishi', 'nissan', 'carmak', 'test', 'motor', 'scandal', 'mileag', 'suzuki', 'japanes']",79,383,"['invoic', 'bauer', 'soundcloud', 'barclay', 'mortgag', 'tobacco', 'solar', 'poverti', 'mortgag', 'gannett']",0.0361314686765
95,2,"['dunham', 'dunham', 'lenni', 'evil', 'dunham’', 'lena', 'dunham’', 'publish', 'girl', 'imprint']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.024922239314
98,2,"['tarkovski', 'andrei', 'ivan’', 'tarkovsky’', 'filmmak', 'soviet', 'andrei', 'soul', 'parajanov', 'wajda']",67,188,"['hatoum', 'barrow', 'thorp', 'mcdowel', 'hodgkin', 'fisk', 'grotto', 'kwouk', 'binchi', 'whicker']",0.0515710623129
100,2,"['est', 'midseason', 'comedi', 'cb', 'cw', 'supergirl', '9pm', 'nci', 'abc', 'chicago']",97,171,"['pelé', 'warcraft', 'toy', 'halloween', 'hathaway', 'lego', 'comic', 'wareheim', 'mcavoy', 'wright']",0.108147614087
101,2,"['anatom', 'bodi', 'dissect', 'venu', 'guy’', 'bodi', 'scienc', 'anatomi', 'cathedr', 'roman']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
102,2,"['rick', 'riordan', 'riordan', 'oracl', 'apollo', 'apollo', 'rick', 'oracl', 'hidden', 'riordan’']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.024922239314
103,2,"['boulez', 'boulez’', 'boulez', 'diotima', 'livr', 'eaux', 'quatuor', 'menuhin', 'soleil', 'movement']",121,202,"['galá', 'spotifi', 'mustonen', 'punk', 'spotifi', 'skepta', 'prometheu', 'donen', 'andsn', 'ginsberg']",0.099503719021
104,2,"['goat', 'thwait', 'goat', 'weed', 'cihanek', 'park', 'anim', 'prospect', 'homo', 'prosthet']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.024922239314
105,2,"['dominican', 'haitian', 'govern', 'busi', 'haitian', 'republ', 'worker', 'develop', 'haiti', 'banana']",58,680,"['mdb', 'fundrais', 'apprenticeship', 'saudi', 'prison', 'prison', 'fundrais', 'snowden', 'prison', 'disabl']",0.0271163072273
106,2,"['gauntlet', 'subscrib', 'subscrib', 'fanci', 'youtub', 'goal', 'gopro', 'inoffthepost', 'kapugedera', 'thecorpor']",0,4,"['3x3', '3x3', '3x3', '3x3', 'grid', 'grid', 'grid', 'grid', 'puzzl', 'puzzl']",0.0
107,2,"['poppunk', 'poppunk', 'blink182', 'ewald', 'basebal', 'steady’', 'basebal', 'lukens’', 'ewald’', 'ewald']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
108,2,"['statu', 'suffrag', 'seacol', 'statu', 'mari', 'commemor', 'christchurch', 'victoria', 'fellowship', 'squar']",0,4,"['3x3', '3x3', '3x3', '3x3', 'grid', 'grid', 'grid', 'grid', 'puzzl', 'puzzl']",0.0
109,2,"['album', 'jagwar', 'liss', 'mvula', 'fetti', 'fri', 'cohen’', 'roundhous', 'tue', 'mon']",121,202,"['galá', 'spotifi', 'mustonen', 'punk', 'spotifi', 'skepta', 'prometheu', 'donen', 'andsn', 'ginsberg']",0.0497518595105
110,2,"['i’d', 'grill', 'i’d', 'lunch', 'love', 'papaya', 'seafood', 'cook', 'sing', 'coconut']",73,711,"['vegan', 'potti', 'tattoo', 'alix', 'rat', 'valentino', 'chat', 'antonia', 'therapist', 'throne']",0.0530371522784
111,2,"['carib', 'wolv', 'wolf', 'selkirk', 'elk', 'entz', 'wolv', 'yellowston', 'woodland', 'herd']",0,4,"['3x3', '3x3', '3x3', '3x3', 'grid', 'grid', 'grid', 'grid', 'puzzl', 'puzzl']",0.0
113,2,"['cornish', 'cornish', 'languag', 'cornwal', 'cream', 'languag', 'maga', 'kernow', 'ice', 'kelly’']",0,4,"['3x3', '3x3', '3x3', '3x3', 'grid', 'grid', 'grid', 'grid', 'puzzl', 'puzzl']",0.0
116,2,"['arpaio', 'arpaio', 'darland', 'dog', 'sheriff', 'bestial', 'anim', 'sheriff', 'hi', 'sex']",59,16,"['butler', 'butler', 'arpaio', 'butler', 'butler', 'hellerstein', 'butler', 'butler', 'butler', 'butler']",0.176776695297
119,2,"['montreal', 'montreal', 'rue', 'bixi', 'poutin', 'bagel', 'cochon', 'bike', 'montroy', 'jazz']",56,113,"['huel', 'falafel', 'garden', 'turmer', 'garden', 'garden', 'miso', 'recip', 'egg', 'food']",0.0665190105238
120,2,"['crocodil', 'nile', 'crocodil', 'nile', 'florida', 'florida', 'allig', 'croc', 'everglad', 'krysko']",39,30,"['lamprey', 'leopard', 'crocodil', 'mascara', 'aruba', 'abv', 'cleethorp', 'cabin', 'nile', 'crocodil']",0.258198889747
126,2,"['conor', 'carney', 'band', 'conor', 'walshpeelo', 'sing', 'street', 'pop', 'brother', '“happysad”']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
128,2,"['leith', 'trainspot', 'spud', 'trainspot', 'edinburgh', 'renton', 'begbi', 'sequel', 'sick', 'welsh']",97,171,"['pelé', 'warcraft', 'toy', 'halloween', 'hathaway', 'lego', 'comic', 'wareheim', 'mcavoy', 'wright']",0.0540738070436
129,2,"['machin', 'theatr', 'forster’', 'forster', 'gruber', 'theatr', 'machin', 'forster’', 'framework', 'ale']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.024922239314
130,2,"['riseborough', 'riseborough', 'lewi', '“forgiveness”', 'nonemorepresbyterian', 'wibbl', 'poetryquot', 'tippex', 'heavenhelpu', '“punishment”']",39,30,"['lamprey', 'leopard', 'crocodil', 'mascara', 'aruba', 'abv', 'cleethorp', 'cabin', 'nile', 'crocodil']",0.129099444874
131,2,"['elliot', 'brossard', 'lawther', 'clément', 'wander', 'buddyboycrush', 'stevenson', 'lawther', 'ture', 'elliot’']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
132,2,"['shaw', 'philander', 'shaw', 'paramor', 'miller’', 'leonard', 'myerbennett', 'dorothea', 'miller', 'julia']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
133,2,"['dancer', 'dancer', 'manen', 'van', 'den', 'solo', 'wouwer', 'pseudoritu', 'martialartistri', 'cacti']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
134,2,"['anderson’', 'anderson’', 'dog', 'essayfilm', 'squeali', 'lolabel', 'documentary’', 'hypnosi', 'streamofconsci', 'melliflu']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
135,2,"['chamber', 'richard', 'bantam', 'chicken', 'standardissu', 'heartwrench', 'fetid', 'badtemp', 'empath', 'paig']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
136,2,"['maslin', 'mh17', 'mh17', 'norri', 'ukrain', 'ukrain', 'violet', 'missil', 'missil', 'dutch']",13,458,"['ridsdal', 'curfew', 'bundi', 'uae', 'ghomeshi', 'wolverin', 'ratner', 'freita', 'bahá’í', 'lupidi']",0.0330409300228
143,2,"['ident', 'adamsdal', 'joke', 'hutchinson', 'scotsman', 'logan', 'british', 'englishman', 'joke', 'lloyd']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
145,2,"['caterpillar', 'butterfli', 'hungri', 'caterpillar', 'orang', 'tip', 'artist', 'flower', 'carle’', 'rosegg']",73,711,"['vegan', 'potti', 'tattoo', 'alix', 'rat', 'valentino', 'chat', 'antonia', 'therapist', 'throne']",0.0265185761392
147,2,"['pomerantsev', 'alvi', 'pomerantsev’', 'pomerantsev’', 'ondaatj', 'poetri', 'clarke’', 'lawson', 'rural', 'nonfict']",67,188,"['hatoum', 'barrow', 'thorp', 'mcdowel', 'hodgkin', 'fisk', 'grotto', 'kwouk', 'binchi', 'whicker']",0.0515710623129
149,2,"['restaur', 'eat', 'restaur', 'takeaway', 'children', 'order', 'eat', 'eat’', 'young', 'extra']",56,113,"['huel', 'falafel', 'garden', 'turmer', 'garden', 'garden', 'miso', 'recip', 'egg', 'food']",0.0665190105238
153,2,"['cabo', 'verd', 'verd', 'compil', 'africa', 'music', 'synth', 'cesária', 'évora', 'farfisa']",0,4,"['3x3', '3x3', '3x3', '3x3', 'grid', 'grid', 'grid', 'grid', 'puzzl', 'puzzl']",0.0
154,2,"['vesuviu', 'volcano', 'erupt', 'erupt', 'etna', 'earthquak', 'helen', 'usg', 'wright', 'quak']",103,31,"['bear', 'vang', 'vieng', 'mcmurray', 'mcmurray', 'volcano', 'fort', 'hellisheiði', 'bomb', 'tyre']",0.127000127
163,2,"['lion', 'ferrada', 'ferrara', 'lion', 'zoo', 'zoo', 'tranquilis', 'dart', 'tranquilis', 'zookeep']",13,458,"['ridsdal', 'curfew', 'bundi', 'uae', 'ghomeshi', 'wolverin', 'ratner', 'freita', 'bahá’í', 'lupidi']",0.0660818600455
165,2,"['neanderth', 'cave', 'dunhuang', 'stalagmit', 'cave', 'structur', 'wall', 'soressi', 'replica', 'mogao']",67,188,"['hatoum', 'barrow', 'thorp', 'mcdowel', 'hodgkin', 'fisk', 'grotto', 'kwouk', 'binchi', 'whicker']",0.0515710623129
166,2,"['sabl', 'sabl', 'edmond', 'grove', 'sherman', 'grove', 'edmond', 'niekerk', 'liberia', 'niekerk']",58,680,"['mdb', 'fundrais', 'apprenticeship', 'saudi', 'prison', 'prison', 'fundrais', 'snowden', 'prison', 'disabl']",0.0542326144547
167,2,"['neset', 'neset', 'danielsson', 'rollin', 'trio', 'lund', 'salm', 'danielsson', 'morten', 'mariu']",121,202,"['galá', 'spotifi', 'mustonen', 'punk', 'spotifi', 'skepta', 'prometheu', 'donen', 'andsn', 'ginsberg']",0.099503719021
169,2,"['soro', 'russian', 'russian', 'film', 'book', 'studio', '£300m', 'burn', 'hollywood', 'ministri']",58,680,"['mdb', 'fundrais', 'apprenticeship', 'saudi', 'prison', 'prison', 'fundrais', 'snowden', 'prison', 'disabl']",0.0271163072273
171,2,"['octopu', 'squid', 'octopus', 'cephalopod', 'gilland', 'cuttlefish', 'ozi', 'aquarium', 'ocean', 'humboldt']",90,232,"['hs2', 'reef', 'contrail', 'batteri', 'acidif', 'hyperloop', 'reef', 'flint', 'corbi', 'energi']",0.0464238345443
173,2,"['metheni', 'vu’', 'kin', '←→', 'metheni', 'vu', 'melod', 'trumpet', 'trio', 'drum']",121,202,"['galá', 'spotifi', 'mustonen', 'punk', 'spotifi', 'skepta', 'prometheu', 'donen', 'andsn', 'ginsberg']",0.099503719021
174,2,"['condor', 'condor', 'argentina', 'argentina', 'binstock', 'sentenc', 'militari', 'dictatorship', 'oper', 'zaldúa']",13,458,"['ridsdal', 'curfew', 'bundi', 'uae', 'ghomeshi', 'wolverin', 'ratner', 'freita', 'bahá’í', 'lupidi']",0.0660818600455
175,2,"['westerham', 'wrotham', 'oxt', 'min', 'leigh', 'mall', 'semi', 'gelato', 'chalkwel', 'west']",98,28,"['pollut', 'eastbourn', 'pollut', 'pollut', 'pollut', 'pollut', 'pollut', 'pollut', 'monitor', 'pollut']",0.267261241912
177,2,"['becket', 'relic', 'relic', 'becket', 'saint', 'becket’', 'canterburi', 'cathedr', 'maclehos', 'church']",29,2,"['becket', 'relic', 'relic', 'becket', 'saint', 'becket’', 'canterburi', 'cathedr', 'maclehos', 'church']",1.0
181,2,"['brew', 'breweri', 'schwaebl', 'beer', 'wadworth', 'breweri', 'brewpub', 'beer', 'ale', 'ahopalyps']",56,113,"['huel', 'falafel', 'garden', 'turmer', 'garden', 'garden', 'miso', 'recip', 'egg', 'food']",0.0665190105238
182,2,"['bmx', 'mirra', 'bmx', 'cte', 'mirra', 'mirra’', 'fraga', 'mirra’', 'cte', 'robinson']",73,711,"['vegan', 'potti', 'tattoo', 'alix', 'rat', 'valentino', 'chat', 'antonia', 'therapist', 'throne']",0.0265185761392
183,2,"['chemic', 'chemic', 'warhurst', 'packag', 'vinyl', 'product', 'chlorid', 'hormon', 'formaldehyd', 'asbesto']",8,2,"['chemic', 'chemic', 'warhurst', 'packag', 'vinyl', 'product', 'chlorid', 'hormon', 'formaldehyd', 'asbesto']",1.0
184,2,"['benralizumab', 'zs9', 'astrazeneca', 'astrazeneca', 'asthma', 'zs', 'letter', 'drug', 'fda', 'pharma']",81,76,"['antibiot', 'oxygen', 'mayweath', 'fistula', 'baka', 'mbsr', 'diabet', 'vertigo', 'transplant', 'mayweath']",0.0811107105654
185,2,"['o’farrel', 'claudett', 'novel', 'o’farrell’', 'o’farrell’', 'daniel', 'o’farrel', 'perspect', 'heatwav', 'claudett']",87,805,"['gingham', 'necklac', 'dada', 'dragon', 'stubbl', 'homer', 'trevelyan', 'kenzo', 'frodo', 'wed']",0.0498444786279
